p-0.04_10.989_0 dE= 0.01070
p+0.04_10.989_0 dE= 0.01084
p-0.04_10.989_1 dE= 0.01127
p+0.04_10.989_1 dE= 0.01124
p_uns_0.2_1000_2887 dE= 0.80617
p_uns_0.2_1000_3535 dE= 3.40470
p_uns_0.2_1000_998 dE= 0.74183
actual force   predicted force   difference
0.72758 0.72787 -0.00029
-0.37362 -0.48035 0.10673
-0.19841 -0.39580 0.19739
0.18328 0.06114 0.12215
0.11492 0.02991 0.08501
0.03236 -0.01984 0.05220
0.05125 0.12125 -0.07000
0.07863 0.10504 -0.02640
-0.04188 0.06153 -0.10341
0.01456 -0.10336 0.11792
-0.09277 -0.03967 -0.05309
0.18180 0.23414 -0.05234
0.17834 0.18572 -0.00738
-0.04345 -0.02273 -0.02072
0.01511 -0.01723 0.03235
0.82499 0.60841 0.21658
-0.42663 -0.26244 -0.16418
1.09865 0.93120 0.16746
0.03213 0.11042 -0.07829
0.00389 0.00019 0.00370
0.05393 0.02646 0.02747
0.00413 -0.00524 0.00937
0.43640 0.35160 0.08480
0.42157 0.33253 0.08904
-0.01815 -0.00447 -0.01368
0.01354 0.00115 0.01240
0.07148 0.10621 -0.03474
0.13295 0.06892 0.06403
-0.14935 -0.21137 0.06203
0.04843 0.02903 0.01940
0.00143 -0.04686 0.04829
0.03706 0.06614 -0.02908
0.01682 -0.00255 0.01937
-0.05889 -0.00905 -0.04984
0.06845 0.14016 -0.07171
0.00779 0.02782 -0.02002
-0.02381 -0.01056 -0.01326
-0.00786 0.00256 -0.01042
0.06896 0.03325 0.03571
0.00169 0.00975 -0.00805
0.04260 0.03166 0.01095
-0.01154 0.00202 -0.01356
-0.00045 0.01270 -0.01315
0.04402 0.00661 0.03741
0.01991 0.01796 0.00195
-0.03079 -0.00233 -0.02846
0.00272 0.01375 -0.01103
0.03156 -0.00226 0.03381
0.00639 0.00651 -0.00012
0.00294 -0.00423 0.00717
-0.02501 0.00770 -0.03271
-0.03428 0.00329 -0.03757
-0.01318 0.00318 -0.01636
-0.01452 0.00093 -0.01545
-0.00817 -0.00196 -0.00621
-0.01612 0.00334 -0.01945
0.01835 0.00364 0.01471
-0.00821 0.00000 -0.00821
-0.00691 0.00251 -0.00942
-0.00313 -0.00065 -0.00249
0.01503 0.00000 0.01503
0.01502 0.00000 0.01502
-0.02223 0.00000 -0.02223
-0.00178 0.00287 -0.00465
-0.00071 -0.00389 0.00318
0.02375 0.00145 0.02230
-0.00757 0.00000 -0.00757
-0.01044 0.00000 -0.01044
-0.03544 0.00000 -0.03544
-0.01151 -0.02082 0.00931
-0.02499 0.02620 -0.05119
-0.03336 -0.02987 -0.00349
-0.04369 -0.03417 -0.00953
0.02190 0.02456 -0.00265
0.03356 0.07755 -0.04398
0.00459 0.02677 -0.02219
0.02561 0.02126 0.00435
-0.03650 -0.00196 -0.03454
0.06530 0.05104 0.01425
-0.01962 -0.01375 -0.00587
0.05364 -0.02748 0.08112
-0.04461 -0.01025 -0.03436
0.00746 0.00547 0.00199
-0.06821 -0.06415 -0.00407
-0.06447 -0.03834 -0.02613
-0.18104 -0.22321 0.04218
-0.08825 -0.07984 -0.00841
0.04088 0.07591 -0.03503
-0.02178 0.04931 -0.07108
-0.03194 -0.00791 -0.02403
0.20840 0.16080 0.04760
-0.09588 -0.05900 -0.03687
0.06510 0.03563 0.02947
0.16507 0.17600 -0.01094
0.10487 0.12737 -0.02250
0.01898 0.05075 -0.03177
0.61581 0.59820 0.01761
0.30385 0.28187 0.02198
-0.87881 -0.74985 -0.12896
0.29839 0.47236 -0.17398
0.35501 0.38581 -0.03080
0.25486 0.40719 -0.15233
0.16376 0.08033 0.08343
0.10194 0.11600 -0.01406
-0.11187 -0.13672 0.02485
0.17650 0.54108 -0.36458
-0.24717 -0.28358 0.03641
0.26271 0.14056 0.12215
0.35988 0.41468 -0.05480
0.01692 -0.01952 0.03644
-0.09694 -0.00203 -0.09491
end
Phonon frequencies:
1073939114396.48120
633148407268.80237
2128297633433.72339
3779819975469.57617
4004789585251.11426
5866372584929.12305
1811532714263.87476
1336247665159.18384
3479620790183.88916
4126928127795.11523
4513324020442.37402
5584508948148.28125
4678451241382.99609
4830059375170.34668
4016837462978.91797
5345402426168.48145
2277273943760.73047
2542197644580.39795
4573208252891.94629
4275933494737.07275
4938327861606.02637
3271871795069.40234
2787632845845.52148
5485086947345.83691
4430879577518.95410
4314455198630.73291
3676511074032.34375
5035433928821.40918
2961604000344.63037
5550591024967.02148
4374424394174.57324
4425118631315.81152
3453417083305.38477
3001818197001.40088
5117493285367.17871
5452828498057.19434
4310214714461.05811
4416104361484.78516
5074756374667.33789
5166493202069.32324
2970546791188.83154
2808390874067.62549
4127944417350.83398
3781646782513.42920
4568427074267.72754
2578571282563.57324
2108440045970.69678
5316092217465.63672
3921452120079.29297
4020446216641.77051
2434439256937.04834
1777502362300.77075
1354516253268.63062
5658460132914.96777
490655790117.26367
680043104791.06470
1449107107780.25586
3824357510347.58252
3681254678575.81396
5897571978261.55273
4477879476852.55469
4284079618037.90967
3664385227513.58252
2262478708038.05762
924655422114.43311
5738257820426.14648
4604293920294.20020
4885347511665.83203
4108192894978.20605
5478007988756.77734
2834770339446.67236
1768095039151.90869
4582145784715.36035
4411326168827.74707
5008682098567.22070
5317310198277.77441
3269183606065.93359
2643706086901.98096
4745786463597.38672
4732011314064.26660
4336404276056.47559
3650452999523.43262
3131725082014.81250
5402199715428.61328
4595887202386.21875
4231460648494.71924
4910592946440.53906
3709355910235.32080
3361315938354.91016
5445591728186.91016
4321908600050.86963
4448272622383.91797
5019187575714.32227
5284316650547.66699
3585973444518.82617
3194390098662.33740
4716583175893.90137
4490243745751.67871
4114747015437.36572
5082357685298.26465
3406217320471.85107
2650720915466.93408
4035101092576.37891
3732444548644.11182
4468018012002.32227
2530687329184.73145
2009759086829.36060
5298044542567.64258
1423133726471.05151
1268920674566.84082
3109441306488.41846
3854490888298.89160
4312493531555.10400
5629822152136.90137
4008261528607.81055
4247167570455.69873
1722181287308.25439
2928898852256.57959
691450864905.40857
5806984857091.50879
4613561806599.07812
4414715381849.97559
5000384807848.88281
5640556092047.77539
2958880322782.25830
1775242183090.45557
4367560018183.70752
4622373762686.86426
5211032917947.63672
5415554527269.81836
3304799814393.08789
2519595976905.10449
4626421274179.94531
4326491881022.42334
5034985469720.34668
5290035727370.46191
3552486573599.48340
3137371547645.26562
4167331660050.46240
3884622431671.68799
4583297653905.45117
4886052312248.59082
3456378728076.44189
5323858088193.45117
3985434836822.51953
4143528834886.79688
4491577496742.74121
4881762014207.68945
3527833557460.29395
5382118704194.10059
4478879440857.13672
3844856703655.19727
4160106127289.53174
4871345306727.63379
3191100169073.41455
5323835628326.86035
4572320808135.81152
4731477015518.92871
4104555548050.28174
3051435157920.24072
5266914462190.33203
2771383815777.32471
2276009806901.43555
2167925934143.11938
3877937843106.34668
4461400849967.25977
4777547469200.61523
5318284073174.15625
4660591270826.99707
4475701267859.10547
3801400347505.04980
2355252080092.11475
1498644682188.90186
5532563634568.53809
4502139343247.24219
4711399305937.57715
4197514650628.37793
2675156512499.59912
5679140512724.22168
1310355212680.36279
4271873719623.43701
4705172739540.63770
5222771673032.17090
3217106748021.38379
2684207180182.02588
5665764435031.49609
4744667223248.01074
3339663774474.44287
3188088202181.70508
4150270970141.56738
5066234368759.83594
5493957267185.94922
4186526903094.07959
4686346467836.22949
4926988471711.87207
5302281584441.50293
3632956051097.02734
3396910738808.38428
3840397623646.53564
4009059842196.50293
3728789625424.88086
4599777246007.90039
4877386168888.84668
5317029785641.80078
3833596703713.66357
4030459353397.75684
3630031815763.37646
4614636448703.32910
4833893725128.50586
5434995682611.30078
4429118483244.29297
4188176188506.98779
5012091081369.28027
3497248794829.90186
3181429452134.50342
5506198223488.05664
4136121180137.06396
4585947063241.54102
4956263047976.92480
3096693014637.24707
2715597940672.31592
5465927639464.70898
4683102826312.00977
4919399205592.76367
4225998167144.89990
5349728351002.98535
2919511412619.58447
2437711954177.35059
5120409267441.04102
4565422035385.51465
4353264760323.16455
5422062598059.08105
3153587012603.02832
2124301224550.28906
4681269485581.85938
4389154981028.87793
5196431212767.13867
3128228508208.56250
5634917774607.38379
2252652819184.81055
4047416074590.14209
3321049258079.18701
3197782667799.22656
4728097944556.41016
5072484522828.78516
5690564173643.10547
4758157063390.29980
4930541040767.65332
4137487199864.86865
3290804677795.15576
3445251702717.94727
5507932044342.71680
4742935287262.54980
4817123837758.83789
4208917928974.20068
3475037559161.91797
3555074326055.44238
5351017663398.35059
4826017147044.27051
4720752318702.83691
3673732440971.51807
3599615313188.10059
4089907294831.62354
5348929919112.19141
4566741858890.10547
4187808761904.49805
3744487259040.99219
3172537070606.84229
4958937117233.28516
5512200964586.07715
4303746450701.08936
4363479236899.81689
3652984237700.75781
5075041323560.95801
2887169246129.11133
5573830154142.61523
4851172983647.59082
4615375051815.69727
4370704365712.22510
3460135541467.67334
2950533328541.93555
5457064640144.54883
4437976097563.11230
4550695998484.39453
5060968881881.79785
5283137391610.87012
3486962203784.60254
2886083082572.04443
4248878153159.13135
4714071277618.21875
3337738635033.70264
5152002925671.01465
5469842529529.30469
2899019399019.86035
3269409982605.90869
4139001095081.75586
3014518136077.43896
4713773905837.47461
5154524362913.45898
5687446574392.51074
3392832421749.62793
4143226178216.19678
3055904349423.40918
4758182434919.87402
5046996711329.29199
5685337825071.66699
4720077629972.37988
5003243755239.63965
4302529928919.05518
3436064536608.47070
2996925342195.83496
5499490768637.17285
4726904072817.80371
4955525509015.25586
4201443400926.98535
5321617906742.38477
3528622939157.13721
3109200968370.15869
4348173033787.27344
4605861307509.98828
3124790945294.58740
3364989286657.87695
4968642529936.22070
5376678405233.04688
4440441497363.59180
4348987696697.86084
2902591234851.44336
3575508746042.69873
5101955393820.33105
5507790588313.81836
4533539961292.30664
4279480719957.39844
3675757771190.78564
3152427869625.39111
4971729102016.63867
5503955414577.60840
4633502845056.54297
4845921888484.14941
4253685770518.31641
3806388252553.61279
3299715015718.66406
5352851383824.83496
4974850660830.88477
4675014336890.14355
5301035730997.35059
4238483496983.74561
3557415206888.69775
3338455619989.99756
3432597271484.04932
3264553835318.67090
4111293026116.35693
4746096072516.00586
4990096600993.42969
5496347752025.00781
3366088858201.82080
3216583273676.64648
4044614145778.23486
4744523970876.71973
5028878150241.44629
5692909686969.66211
4733578371798.10352
4441024511445.06152
5222665197709.79980
5470908637476.23535
3298451952571.99561
2319353167896.04443
5242246485556.97168
5214723613861.40332
4685410810798.37402
4219593979211.58203
3313706157791.97754
2292766850700.47852
5110918695051.69141
5219920171943.28320
4578909984689.66699
4162114197943.18799
3017539822097.47021
2635814543272.95947
4458468263887.15527
4346965308804.21436
5273425238744.46680
5119126757744.21680
3038195703439.47852
2809204883655.96436
4442424547120.42578
4360134501299.37695
5086992796443.99316
5369503154854.88672
3203930080034.98047
3365916169385.56201
4183044341126.83838
4888679447699.94824
4565659112931.91504
3849267985897.99023
3470036551609.27100
5399406175396.46973
4088805132672.44434
3885094457639.69434
4580611072374.28125
4885982837583.43555
3601419158963.50342
5314223848791.47266
4693937785607.49707
4876866926293.92773
5320891410608.37109
4185408321365.54492
3657301831765.23193
3419741363068.31689
4211958325700.25977
4927959839618.31836
4759077732978.72070
3392542032581.65723
3254213875595.33252
5522649474746.62500
3379929423385.88867
4300414600372.23682
4763602811590.86133
5117449025618.56738
5626453835585.77441
2739011704153.99854
4837556173147.79004
4578644009259.69629
4204513960700.70947
5488841714531.35449
2814146898666.12012
1417515701874.29102
3653750663920.93213
4463033105862.80566
4711277505235.26562
2626702875063.27783
1713285833999.35986
5479844966433.29590
3955716496779.53809
4251426051289.45117
4793085017085.71777
2519694299251.03809
2262923248716.50781
5312278808241.71875
4396545290557.64355
4257169143414.65430
4912575666627.93555
5100472676543.36426
3179916524225.41650
2710344336540.38867
4235999880569.72754
4441741110796.07617
3840201035290.34082
4932868674378.46777
5262410054322.03516
3159359648070.83887
4030653999986.12012
4016462297649.34473
4522685038514.08105
3594804245911.76172
4858155646992.68555
5397789481033.67383
3797831574309.54736
3736335694651.60693
3978226708916.32666
4642288050234.79980
4863006088569.19141
5329674203909.04297
4836550681925.62305
4767131474299.17676
4208412167545.38477
3557112982831.92969
3344541524229.07178
5358138041693.14551
4682625580236.88379
4336750193803.89160
5114368994131.31543
5402637635048.95312
3433551123207.38721
2655155655359.83984
4460451686642.06055
4657016061755.49902
5194796110006.13574
5352418242899.22949
3117341015701.41113
1858518069223.28882
4127793774534.66650
4231123526332.00146
1857415042152.64722
2889412077651.74512
865139238724.18616
5744184055520.17969
1848762613856.81128
1496445569210.35742
2787917551188.22363
3960381744422.88525
4245537169342.48291
5628695545979.22461
4180642275241.39502
4364464225865.70850
3565718508693.71484
2704220174523.57764
2016388796257.66138
5307479490283.20117
4570317689893.52734
4601917679836.65430
4117688677023.29297
3332872230519.59521
5144550125404.75684
2671603213281.85010
4477593720315.23340
4170968278625.25195
4917367753868.22363
3597190932382.63428
3263452814675.75879
5418850169627.57422
3774880301990.52734
4089691027818.91602
3440697170328.78320
4628516423774.51270
4870482816780.89551
5476841338389.36426
3521425763486.47998
3382332026398.87109
4228984982829.03516
4727626485657.24707
4848904927732.15723
5368218828455.01172
5076005644529.05664
5251237735416.46387
4667641882053.75000
4205343697667.30908
3332580239019.42041
2865485696849.76270
4649429039439.21973
4958401692394.59277
5367722379658.80664
3975043490132.79639
3040112437009.68848
1964105801811.69312
4415408211561.59766
4492689150321.85645
3660041362526.90479
2386140392087.84229
1065996976220.19531
5624029898650.72363
907639328478.58728
739032711033.73840
1224086840450.71191
3738221874729.33594
3792686673196.52490
5888551633929.34375
1477278665176.28345
1271600648897.09619
2670613369836.91406
3819783375613.02930
4101454945201.44287
5657612599608.17969
3882716541814.48438
4117790199779.72021
2279379807027.99609
2077052077816.46582
4653846090501.50684
5298432545024.16797
2800003437078.46045
2932866256664.31152
4074091808524.73096
4590818401870.50977
4879282041651.21582
5387071545475.25098
4387471698705.13428
4231681356762.76514
3584738502255.88428
2973982377234.00244
5068964378437.54297
5559003348061.33496
4494989684160.49902
4282277169468.09473
3677407192395.10254
5042947489238.28516
2970168444015.53857
5524604230486.19043
4482131816927.38086
4409439530858.13867
3201267969747.97900
2907401636777.87451
5069848101172.56348
5349693774921.04883
4448221743763.39453
4058908264653.87988
4978143181796.65625
5280345424364.06934
2698124235981.72461
2438051613163.19482
4165012054548.33887
4493131895210.89258
2165629924435.76221
1572869192100.56274
3261051812470.17920
5568140107517.79102
1298793304948.79175
822294147569.41772
1993010195695.96167
3879239074529.18066
3973983220611.73047
5835766856295.47461
3533285666470.40918
3764536901565.66846
3071303467289.12646
1829301289451.99805
1447503648709.71851
5760969474256.01270
4148826310039.93848
4374670402490.20752
3617247575986.53369
2143132814531.99878
1935116035964.00537
5631656198359.55957
4272793722788.90332
3902060890073.04395
2853201510319.21191
2570466326231.56494
5084715404609.99121
5600609476834.09277
4053492010791.97217
4284143598584.76416
3454144596791.00684
3135076456108.57324
5274885227130.16699
5663360293656.48145
4154432958538.97070
4466439700872.66406
3619347481657.76172
3350689437200.96826
5296874565814.32520
5650339150545.84473
5415717478591.07520
5505661254567.14551
4534626597880.99707
4234808380755.60938
3455872809831.23975
3277517864588.78223
4414212908674.96680
4138061468887.29297
3327147736549.99463
2920587789744.89795
5096535169852.57715
5520139679628.81055
4121148897998.16748
3870291340023.38721
4355708908088.01270
3013751037782.81201
2491892830440.56641
5532155891133.65234
3829635352094.48340
3681408371768.68018
3304445887515.39844
2264888131169.61475
1881819036977.30249
5614194410401.10156
3453236152938.51758
3592188971822.97852
2777085051519.16406
1678710455438.19312
1263212884090.77881
5756006196752.66992
4066449217202.25293
3883404425013.57080
4277584573881.87256
2627952899276.64990
1695218186114.37378
5779801941825.68359
4145112340425.95752
4236663534893.05176
3053776351861.52393
4948100766309.72559
2070440271300.22803
5655394801625.33105
4042494871588.98926
4586308454170.22852
3533759664528.35107
5149365500129.87891
5521840401469.83887
2671605114524.10059
3911856745094.14111
3958220577999.93311
4781561220917.58008
5071600386761.33105
5511794010397.93848
3092202155114.43018
4753968013352.47266
4142695319244.29541
3865650801639.06885
5196420571490.72363
5528004837674.93945
3187368039116.77490
5462201907531.54883
5273828346908.06543
4637326362884.28906
4156779360682.24609
3819264636114.32031
3008915146996.38477
4385532310707.24170
4018706285131.83057
3664458028402.94775
4855321278565.82422
2705363416417.18213
5458168605596.66895
4221330655758.82080
4330754175803.29736
3719809384091.29248
2881279152958.07715
2301720282973.87451
5473307378370.80176
3937751771635.73682
4071460623174.76807
3476193603581.02344
1988174775511.66089
1773661613910.05542
5614470851376.43457
3782500664063.45557
3988248184911.33936
3494539004226.41162
2211824515839.83350
1586139864873.77515
5765079400934.65723
4189962781753.52734
4355673310122.73486
5022937452327.74316
3151566661662.12891
2162783435119.97852
5796164475841.41016
4002347630396.73779
3460061444341.84424
2580663567136.94824
4667570870324.25586
5219299541828.90137
5565453001911.82031
5145192736712.69141
5325544288178.88672
4928890627003.61230
3973336608596.51416
3648920955481.48389
3015530507586.32178
4905154751612.56055
5091348495031.49512
5359483821839.24512
4204813688664.86279
3732947162474.05078
3200492722659.90967
5200171520105.59961
4391808937269.30859
4727840348337.78418
5463710722907.37109
3770256711016.02783
3193454971221.07080
4255818685900.75293
4534983479496.35742
3773278971379.47412
5152518935986.58203
5566785970808.58594
3063156252553.97217
4329672424982.86719
3814412763276.24414
3480323512859.04834
2847962176103.08496
5054598135884.04004
5589228232031.81836
2633785529609.07910
2514670100527.25244
3701310568719.38037
4284635728313.52686
4909966747582.42480
5567348385045.71191
4210878313293.02295
3882140633669.00000
4700964791679.25488
2623792616107.01562
1954182934796.19946
5652949471032.63672
4144352058708.85254
4201971606211.11768
4683013126270.22461
2948596011049.87549
1884015784080.49561
5798396277930.35742
4111953578567.20898
4493333122304.72656
3273488930787.01807
2791848628807.97852
5319438668331.02734
5685540487437.06250
3873865598986.56006
3409233322815.26953
3131675996048.06445
4794930418068.31543
5434102510566.59375
5232465600041.65820
5140566426794.83105
5199857468429.43750
5000897925845.53418
3959290299535.01465
3501437868247.21240
3342764893792.21875
4948925387932.09375
5113276159660.41797
5302189775744.22852
4189577916162.99268
3602675901822.66748
3404180222676.68066
4762277259397.09570
4211151247204.97314
3713110951846.90234
3382748154663.64209
5170043139235.87207
5523771542402.68652
3821003151916.50537
3872884514951.62988
4396162242428.85205
3289643469922.25293
5296663365857.11133
5692308916443.55176
3982259376068.68115
4171546162117.20459
3164147068259.39502
3258720805065.40723
5293190172058.57422
5689131838402.04297
3222940330366.38330
4064999970004.82715
4346131693415.64355
2587983738159.40039
5154075600389.08691
5586688835809.64941
4478260481452.67871
4101581882890.54150
3338494782945.29541
5117836287419.14844
5625297528097.51855
2290382972427.60840
4445582176291.21094
4163843866878.67725
3247659237064.09961
2487335592765.22852
5237590247990.14355
5755499346401.51953
3321764633725.36377
4017892789123.65723
3118794177618.71777
4642175537033.27051
5172923672236.70117
5585046740001.22070
5051843301463.03516
4849589668575.23145
4000245998860.09863
3398899147800.19141
3251649199271.09619
5417773540590.55664
4096795918441.27539
3483935903170.13232
3358307774564.88867
4946404629196.80762
5052748287701.69922
5285891942125.32129
4988147586221.34766
5064069367589.83008
5342700221276.21289
4026016279656.73047
3759941144685.84766
3374297981211.46191
4639463579423.42188
4031097540945.27393
3799881689146.23096
3350177572359.15820
5268163969035.36426
5574169636445.49805
4301488161508.18652
4154877347599.80469
3616641239107.29785
3356025899320.42725
5339109957216.90234
5693821571873.84277
3716240502587.50195
3991629200492.35547
4546075031669.38965
3097794427691.48730
5186869817009.98340
5598439392236.61035
3998898592108.83398
3676689684304.59277
4799413274474.76270
5133434752967.08398
5427520498003.38965
2821327349348.23438
3458713688273.08545
3912493424743.99512
2885304822712.08252
4763854293749.44531
5257357741106.33105
5494435751526.44043
4056914567840.45312
3280799255553.29932
3013791400200.08496
4549685457632.47754
5283513715515.74121
5620153768465.53223
3002131545526.98682
3537762477911.10938
4071200090096.34521
4783506769761.05469
5002064355021.82812
5596160731097.66016
4796503778124.49121
5063406785850.70312
4122739616972.29150
3583113529846.61279
2991842722765.64453
5462001534961.03418
5265783944589.03711
5273188078910.38672
3991814279612.05859
3734823767646.46436
4747419304032.69043
3082755703855.61182
4030461249029.67676
3642135879086.74902
4732817262230.16895
3191865156914.71338
5231795220596.84277
5440525115155.85938
4495147497914.64648
4248577612360.40283
3464654819828.90820
3334218616060.80469
5395397436700.11328
5552235709825.75391
4639639780702.72266
4125015805240.79980
3748812118206.53809
3269016899693.50488
5239323919847.72266
5592464417287.82227
5428480395564.93164
4916390916716.38770
5016211695593.23242
4124839182195.21533
3824767931851.97168
3126321807334.90576
5236436345171.43848
5164875189302.44824
4985772991310.99512
3566719882699.56836
3946065312329.56250
3210436694417.71582
3377031705041.11768
3253624542883.56689
3916022211719.93311
4809341296087.17383
5157370803746.43750
5404886597515.56250
3417550811133.11279
4016548555353.81641
3110324809917.29785
4746528053455.89551
5049726780928.47949
5583213741698.22266
4294057996221.82715
4630618612544.68359
3589167290019.00049
5125061099808.88184
5515270366914.82715
2558809998958.13525
3616915309788.16064
4068157805718.83398
4512835055729.78809
5164590707128.99805
5419709662084.04883
2581318621923.02832
3947982116113.17822
3470024447094.46191
4473105364928.50977
2805958531176.86865
5053363273072.03418
5522480658067.57910
3254082100769.70459
3069973323868.16797
4162602774109.35107
4463566101081.64551
5210446893091.69238
5531465037619.14746
3115257965701.44727
3647138762712.90479
4172726536663.15137
4606898213450.52441
5371129601383.28125
5469357760454.68652
4768696897950.02637
5195246385323.75293
4275764869642.21875
3844278598074.88135
5478113016574.85547
3154913223585.74023
4215786629033.14258
3655175328843.96387
4915459413906.10938
5126986330550.57227
5316817252322.09961
3300401375989.27393
5009794218085.78711
5047902623338.01465
5241384411971.16406
3448007423970.80176
3405429059033.31396
4030932155920.49121
4976728588924.04688
4889627894952.71582
4077063919406.86914
3476951130532.57080
3157109162692.16357
5451534522090.38770
3611991197746.38623
4180048428113.68555
4717751894331.83789
5066642014131.53711
2808304711211.96826
5582910717454.81641
4347973475757.94971
4274991779414.08008
4743964119853.17773
3182861603738.79688
5494949253325.99902
2096118624940.61743
3796510498466.31250
4133355960811.99414
3081417284049.87402
4647238528918.26074
2301101524510.10840
5578519416773.51074
4181758485370.43896
3932236352169.21631
4620334105503.99707
2991113567033.18164
2639097699893.86279
5578632832590.06738
4397584955126.02637
4078770137068.42090
3525668426687.27930
4957597833805.94238
2774213757834.51953
5477356806838.73438
3828801034862.04443
4263122512503.66895
4588906170471.29004
5180708408401.05469
5496348409204.64844
2989580523279.10449
4359743900567.29297
4738136860015.61523
5179981378902.01172
5487683213136.60938
3710065310489.47852
3289785792277.84180
4995698624234.48926
5065688623765.61523
5312733696380.16406
4132836793922.93652
3634391213705.00928
3436350680994.20996
4846495090260.79199
5143177792936.66016
5301966640200.14844
4094907045067.36719
3602555813229.93652
3230725514956.91846
4120200252226.51074
4670786981179.47363
5175401185779.94141
3654287790998.12598
5422105419389.13574
2787376780089.95605
4520924272629.71387
4341394772627.49023
5044489451912.67285
3448402914994.38281
5459738559214.46484
2303712838962.58301
4093477641563.36328
3852421988291.33545
3445722829238.15869
2360942377959.00488
1890249631098.98755
5632327430429.89941
2453589329483.60156
3791114648955.71240
4011473466219.11035
3320277419151.76074
2109612784419.55713
5618122120599.51855
4126306998027.67188
4209778327103.91455
3822027720553.32715
3029711034383.66602
2358449478615.09766
5483595214548.30371
4391856528036.72803
3921676502083.29639
3615736524800.48926
4883708647331.16113
2735129473885.36719
5503733693800.75391
4070345980667.44629
3753396104375.34521
4485526843041.24219
3189306413622.00684
5214037740888.92969
5639902488616.56445
4041737717264.81836
3812522228401.22217
3392976013351.22168
4725249898160.66211
5202777546066.63770
5554052568361.76172
3915679540840.91650
3844731182880.90918
3284928526035.94629
4876599182569.68555
5151032851227.18848
5386504420541.47656
3891585972702.09424
3738495219781.86035
4628134371279.99219
5183667393299.58301
5409035479489.48828
2934791497211.90137
3969065196287.16943
4327396197962.22607
3415961222186.16553
4950083749883.36719
2411789016843.04688
5508780089918.36230
4108331353785.52197
3989131418472.27002
4386137894593.27832
2804686236401.35254
1967178724340.93311
5562236025459.54102
3591598550810.87549
3509078857510.01514
1723610240514.83838
1410038271553.91479
2701604821057.89893
5735508504500.44727
3588926828939.38867
3492331159636.51904
3905564359707.80176
1702538750560.83765
2091226962598.75244
5609855042034.11621
4635349020381.09473
3640376873993.60156
4272422084423.43408
2719795238792.92285
2344067994893.27344
5510047920024.26660
3825361404564.02148
4242777233134.24707
3342255201848.88379
3002971479342.95166
5215651482647.39746
5660584587600.73145
3709731247436.68408
4000994611102.32568
4311050140049.26758
3330051238226.96973
5341602459005.93457
5708923907021.19629
3640293686050.33350
4160910464894.56152
4547889209360.03418
3313263175355.78613
5338563841105.97754
5574411129432.40039
4119860452865.77539
4582948498777.23145
3418067821583.32373
3121488961387.22754
5257693818299.46191
5496733636717.51270
3179098311246.63623
3964161030562.00537
4309160443022.46631
4865676914385.12207
2716895309870.07715
5581705316343.10840
2715018095809.06250
3940294404995.32422
3552273855727.77490
4317448353448.06104
2235548517891.31592
5611039373501.30469
1730954743966.31494
1966149970580.92285
2924855556770.52100
3628374989146.42090
3813495447232.30176
5693158936205.16113
3138066789535.19629
3207050033614.13818
2652563135541.75635
2224445306096.28418
4139878182809.58301
5456002578547.79102
3595400825267.22705
3425123037568.34863
2900525724727.61523
2628630445425.72852
4884120277211.56934
5472850382383.19629
3728828360257.71875
3821453015481.24561
3415847980088.37646
3016984615651.42578
5622235580556.74023
5386759352233.80859
3970061670688.77588
3413437646417.25586
3665269581587.82275
4125909872773.14404
5716008896567.96289
5532102318505.47461
4102276361193.94824
3824816493948.52197
4397432709957.80322
3487841517935.93848
5521846693427.20020
5746902640767.68359
4033035081600.31543
3800222663524.39648
4471463145445.28418
3360758260248.50977
5597670556821.34570
5710899804694.71582
3778705136853.88672
3663457617662.09131
4289371413100.25928
3151525460411.76855
5405631725288.54102
5703400536230.88965
3408801277240.19580
3472690590518.44287
3833892510818.56836
2938916256909.00830
4883434059214.49023
5562435971919.59473
3352827430040.62891
3256615754022.77734
2784409170993.60254
2558379804378.56982
4311530817455.22021
5414206588896.24902
3075188448447.48486
3130901511999.69824
2434226736424.02148
2095448347185.80444
3925029357636.03076
5437784226155.94043
3660174241518.30371
3601643273718.49512
3258949426687.78760
2420279261207.24609
4737326991518.92090
5565938635707.08691
4064465472052.58984
3889710659469.36914
3376729390526.19922
2597948964720.73682
5218490077194.56934
5574560511710.11328
4432514218844.81445
4204635300749.51562
3427931114480.87891
2927096384012.16553
5354480876685.18750
5553706826775.76758
4437183244144.58203
4654071820143.34082
5335208457571.29004
5566566184020.75977
3536215768064.99902
3165484083420.62842
4432380510101.72266
4763614644553.88281
3643109714873.41895
5432061815008.17676
5645699207892.61230
3179344907834.60986
3598976496848.48535
4305330592505.62988
4693380850510.22461
3070160931528.48584
5499861350666.67969
5678382812869.49902
4357877264179.81934
4090089704502.49902
3475662802334.62891
2933018653209.29199
5214891212785.22949
5615109968873.22266
3342140291744.27051
3432974551215.14258
3857774262413.31396
2801746430144.84180
4881446377940.81738
5461871329253.43066
2595156955622.87744
2704005175742.23389
3273526952207.55176
3457938536758.04150
4622893281763.64355
5421996986209.30371
3326783926991.87549
3414699606918.66406
2960684689164.14990
2353710198097.79053
4437334078439.79297
5495744697075.18164
4101755568657.60938
3905638806534.54443
3546751815731.62354
2670159987154.97363
5201892745103.91797
5697968164889.10645
4493561217199.84570
4145603096036.54395
3379923467883.66748
2834882237552.18848
5309413250203.61816
5550189516245.45117
5246648243711.22266
5403522388783.99512
