p+0.04_10.8241_0 dE= 0.01041
p+0.04_10.8241_1 dE= 0.00879
actual force   predicted force   difference
3685416883198.50488
5277756207796.15723
5366264116688.44629
5140044273609.50195
5505197071897.63770
4531824794055.73730
4701420274432.72949
4356391025239.36523
5894124356012.38770
5944901160211.32520
6242807294205.35742
3667540980818.81299
3382318204504.38135
5044292310118.45801
4975624244791.96484
5118407235574.43652
5657415818146.00781
5657642279462.83984
5620472435859.41309
4691531532926.18652
4188294503039.33398
4153870410920.30713
4097578456896.80664
2988913722080.14600
2669128483484.51465
4714886009231.19141
4736193586345.72559
4842685405751.76074
5045696400728.61816
4349409848008.58984
3898899598560.78369
3816946034552.25195
3628882311890.05518
5296928113352.25293
5390894244276.49512
2355737449392.20947
2375530281966.43262
5657415818146.00781
5657642279462.84180
5620472435859.41211
4975624244791.96387
5044292310118.45801
5118407235574.43750
4691531532926.18652
4153870410920.30762
4188294503039.33643
4097578456896.80566
2988913722080.14697
2669128483484.51465
5253866864669.92480
5253866864669.92480
4131617242502.05811
4131617242502.05518
5916042495077.21289
2932417791384.59473
2932417791384.59619
5916042495077.21777
4806829970622.79590
4942677758063.82520
4459472663307.51074
6170072638000.77734
5069946535984.21289
5084301209455.21289
5424909998148.27051
5674455238894.44238
4587745604039.83984
4452859212671.74219
4207323996789.19141
5920131132253.15625
5986996390036.21094
3522485287264.16260
3250044998572.16846
6467025117776.45605
5591811668208.58984
5637258151774.01660
5340161260991.75781
5208362973049.63770
5870442666593.58691
4859668584643.16895
4181379671990.04102
4154910437635.89648
4240289868322.16260
6106336398682.24609
6359486080275.67969
3395045767531.45166
5069946535984.21289
5084301209455.21191
4587745604039.83887
4452859212671.74121
4207323996789.18896
5424909998148.27051
5674455238894.43945
5920131132253.15430
5986996390036.21191
3522485287264.16113
3250044998572.17041
6467025117776.45703
5253866864669.92383
5253866864669.92480
4131617242502.06006
4131617242502.05811
5916042495077.21484
5916042495077.21875
2932417791384.59619
2932417791384.59912
4942677758063.82520
4806829970622.79492
4459472663307.50977
6170072638000.77441
5657415818146.00781
5657642279462.84082
5620472435859.41309
5044292310118.45898
