p-0.04_10.875_0 dE= 0.01136
p+0.04_10.875_0 dE= 0.01132
p_uns_0.2_1000_998 dE= 0.46542
actual force   predicted force   difference
5985944736874.62207
7810120765132.09473
7779476504535.92969
4981997481500.44336
5229165712791.40723
5820467147503.75391
4468896482715.36621
7510351096494.99512
7687657052084.70312
4107874464318.08203
4459860708495.62891
5039607752656.23535
5328183498955.00195
6643794163795.34570
7158760958837.39355
4718354552170.51953
4704097971884.09961
3700511512556.71680
3636420155989.22363
5552825379965.68066
6546045832599.80762
4718354867151.49512
4704106875945.25195
3700511212311.37207
3636431446310.75244
5552816152923.92578
6546040931768.58301
5328182960172.49512
5039615839032.81152
4459861432044.60352
4107883362327.85742
6643787008859.56055
7158756750783.00684
5229166058830.77930
4982002387707.46777
4468900949248.69141
5820466109946.43262
7510347271754.45215
7687655562879.12793
4995785169826.21680
5332997367044.02246
4609847195056.72559
5985943799326.07715
7779474744766.32910
7810120997992.01660
5303921843649.90625
4916866376363.01465
4613219746414.96484
5988063297263.86719
7762165345667.89062
7730274211990.38184
5993256070609.29688
5322733741691.06445
4947911861686.57324
4617762681520.96875
7786140046063.41699
7762220786008.59082
5027396494190.07812
5302468507289.80859
5937923649054.38965
4566141020708.72656
7711823027431.77148
7794639373761.38477
4787454794205.70312
5147096720908.80664
4313104943530.79541
5615501029684.52051
7148637205953.06348
7468492682189.97949
5000796438217.51562
4885767069084.65527
4066837239419.20264
3872533393228.79492
6068955145048.26172
6822835364953.33691
4565069671618.81641
4567775783278.69043
3476229902269.38281
3465984111979.41162
5244348946836.15234
6394165764610.23828
5039615961977.80469
5328181356237.31543
4459860502364.18945
4107883655651.82812
6643788623203.90039
7158758066936.70215
5626659315461.66309
6113498263947.80859
4843305905789.91699
4328345101873.64014
7194755724242.09766
7467460859935.68750
7474157711245.20801
7573363052959.89062
6554932652011.92969
6063741715849.45801
4965112968313.43652
4587098994382.52734
7545305984597.01465
7571152022138.72070
6574020940225.20605
6090080206143.40234
5011624994892.59961
4750974937878.02344
7553422286849.58105
7545061515490.62500
6551037410455.35156
6064135261712.99121
5024858011616.81445
4787959161289.34766
7530205297842.94043
7582867777349.60645
6592451404273.78418
6107204336516.24414
4992231867850.61426
4683124643320.66211
5908859439488.05371
6403124315013.71680
7364666521845.72559
7538310496887.99219
4919595147329.46680
4464742620961.31250
5724122639824.83398
5283776432276.50098
4709625901392.05762
4202958668993.69141
6953493289423.83594
7341229572815.82422
5066783602959.87598
4186845830637.62842
4930952231842.22852
4006540518842.20312
6311360827210.55957
6959805606728.87402
5000794216029.52637
4885775893738.69629
4066835184008.42383
3872540808508.75049
6068950619680.16504
6822833038145.40234
5820463305098.63574
4982002827236.68652
5229164026881.01270
4468901254555.24414
7510350185131.85840
7687658216824.12305
7573365353896.87793
7474159995010.58398
6554930467551.63477
6063739776877.69824
4965113238737.43555
4587098982303.47754
7269012603955.37207
7306461059411.52148
7061565130260.80078
6673514687321.03223
5079107759571.90820
4871838097445.97754
7031757537933.75488
7250190955681.11816
7344481240380.50977
6756990590933.40723
5202385575843.41992
5089874168244.48438
7241637432547.77734
7303152031508.23145
7076647179188.11328
6758678177031.49609
5006351111160.03320
5154269907361.70312
7360964859157.87207
7433900455335.02344
6865018884026.30566
6432712969132.04004
4721971044475.23926
5007974107997.23633
5629000505314.20898
4962629610409.46094
4496330239335.39941
6183704977372.46875
7539301611422.98340
7670319105798.28906
4869720051762.26172
5591397127877.74414
5104106248439.36328
4447420215587.48047
7370178674708.84766
7611707967107.58105
5283776758709.44727
5724118621181.43555
4709627153344.93066
4202963630863.27393
6953493095655.35352
7341230147713.67480
4787453515491.24512
5147103657363.36523
4313108689300.39844
5615499607912.29004
7148634882724.80176
7468492267195.95703
4995786275541.73340
5332994407034.00391
4609847681297.02051
5985940287983.81543
7810124178157.62402
7779478054751.63574
7545309079255.17676
7571155312227.43652
6574017503564.02734
6090077322676.47754
5011625556253.32324
4750975167086.55078
7031754393088.11719
7344484167519.08496
7250193706514.06348
6756987508934.50586
5202385981766.62109
5089874436731.74609
7092895026550.34082
7131998920665.99707
6950644195031.08398
7326940636704.03906
5250993310514.28125
5208546470066.40430
7434986509091.05859
7392675499990.13867
6849052038416.93359
6463240137071.02246
5105444755285.69434
4919801969762.79199
5687229292193.11816
4969009834934.13281
4636533838294.93945
6262532223693.00781
7709389201115.87988
7684394537326.65039
5154705085145.11035
5846605307909.40234
5048757357415.81641
4626057039444.12988
7795989814363.36719
7844024958669.82910
4962633274021.47070
5628995525121.64551
4496333537170.12305
6183700612476.47070
7539303029848.91016
7670320662825.31934
6403122020493.23926
5908858296872.47852
4919598100039.98535
4464744355995.47852
7364666432631.49707
7538311775128.27734
5302468652045.83203
5027399806941.87988
5937921547059.36230
4566142485218.30664
7794640832750.93457
7711822696477.26758
4916867513864.46387
5303918687564.21680
4613220575789.79980
5988059490676.57227
7730277368077.84570
7762168585510.90625
7545064767757.08105
7553425194351.10254
6551033597032.49121
6064131884750.23242
5024858934708.43457
4787959865633.22754
7303155129832.24512
7241640577952.22461
7076642983019.09863
6758674533750.53906
5154270724598.60254
5006351783389.56543
7392675496264.17090
7434985857564.78613
6849051984853.08984
6463239751039.67383
5105445275338.16113
4919802347886.23828
7652990695517.89551
7672857716567.25195
6238525294415.59570
5645884572360.88184
4950055081183.31641
4668402486979.29980
5162998771222.91113
5887859940396.76074
4927033959416.06543
4617949586915.89844
7803661908414.55176
7771207752278.32812
7684396496747.25195
7709390750460.59668
6262529034350.28516
5687224400896.27832
4969011875565.14551
4636535385128.21289
6432708674572.80078
6865015023390.96875
7360967220711.88086
7433903232997.42578
5007976327956.60254
4721971638088.22168
7582868986025.86426
7530205152710.91504
6107203805637.69238
6592449981134.27441
4992233959925.15137
4683125082715.39258
5322732259379.52734
4947914535744.87793
5993253262702.06543
4617763332845.58887
7786142107495.16309
7762222246993.34668
7786143332565.42188
7762223966397.45312
5322730334843.87207
4947913018516.38672
4617763685302.06348
5993252134495.17578
6107200805453.52246
6592447462045.42285
7530208557681.46582
7582870729080.58301
4992232773631.66602
4683125508597.65625
7433901126054.36816
7360966077758.31055
6865017051888.92773
6432711119069.52734
5007975015300.69336
4721971849735.23730
7709388641926.67871
7684394274689.97363
6262532007283.72070
5687228765033.82227
4969010675314.95508
4636534491531.51660
5162998684575.53711
5887860016377.24609
4927034233115.12207
4617949744446.31445
7803661747861.69727
7771207646362.47070
6238522818421.30566
4950055857906.75586
5645880329411.98438
4668402849748.16797
7672859740966.03223
7652993090717.03613
7392678809038.66797
7434989820955.30664
6849048832538.60645
6463235377461.46582
5105445645266.12500
4919801130592.46680
7076644439392.16504
7303152884868.32520
7241640128553.62891
6758676125605.99707
5154271050946.14844
5006351164685.30176
7553424107066.52148
7545062263863.46484
6551035374428.47949
6064134472124.38477
5024858872529.37891
4787959883017.58887
5303920251710.41406
4916866356799.02930
4613219828931.08008
5988060254684.17969
7730277041728.01660
7762168429150.78223
5302465714537.66699
5027396901314.12402
5937919687378.98633
4566141978402.87207
7794642622354.63770
7711826533610.02246
5908856797278.66309
6403120846412.66992
4919595489232.83105
7538313192135.51562
7364669496878.68945
4464743454214.46875
5629000021258.15039
6183703964569.54297
4962630063815.61523
4496331170696.11914
7539301914314.71777
7670319221527.49121
5154704864003.98145
5846605502893.31250
5048757956952.18457
4626057487473.10938
7795989490439.59766
7844024630484.74219
7684396224207.42285
7709390863306.80664
6262529651169.37012
5687224921296.07520
4969011783949.41699
4636535026030.74805
7392678452489.95801
7434990285828.35742
6849049128368.11035
6463235846755.94922
5105445429624.82715
4919800813358.79785
7092894578152.08984
7132001641451.35254
6950640632992.83594
7326942176971.99121
5250994236885.72070
5208545007936.62012
7344482368387.17773
7250192215482.94043
7031755518080.16406
6756989460958.79297
5202385271784.22559
5089875736780.47754
7545309579832.15527
7571153955666.39844
6574018130084.54980
6090078895923.87012
5011623693743.60547
4750975614987.88770
5332995964007.31348
4995781882255.84180
4609845661040.63379
5985940976563.30469
7779480185045.98145
7810124467944.61523
4787451948001.96973
5147097559445.17871
4313105919596.22363
5615497218066.90430
7468495541004.37988
7148640451151.54395
5283777069220.34863
5724120371750.82324
4709624370455.83887
4202959687972.51514
6953494870688.60059
7341230920658.08594
4869719757647.76465
5591397383955.27051
5104106749565.18750
4447420799573.61133
7370178371454.74316
7611707583544.43164
5628996018961.98145
6183702199715.60059
4962633597845.75098
4496333135528.36621
7539302120251.83789
7670319859774.66797
6865017247581.89648
6432710559538.19824
7360965547152.01758
7433902101815.49902
5007975906704.94922
4721971133947.52734
7076648394729.70117
7241636823551.58594
7303149961070.33984
6758679611603.81543
5006350674884.21387
5154270570351.07812
7250189124657.68555
7344479369934.03418
7031758825926.08008
6756992618988.27344
5089875440352.03516
5202385148627.21289
7306459344251.28320
7269012659484.54785
7061566139869.88770
6673515867921.99316
5079105979230.60449
4871839362363.06836
6554930781799.04688
6063740941166.68066
7474162416715.55176
7573365544538.29883
4965108668599.90820
4587097680263.22754
5229163646460.44824
4981997143829.37891
4468896319962.73926
5820463957428.48438
7687660287702.35742
7510354531018.86328
5000793056825.68164
4885769372817.49219
4066834202683.82275
3872534748519.01416
6068957114550.42871
6822836804619.89258
5066783852663.99707
4186845528181.23242
4006540874110.88916
4930952329928.25684
6311360731285.97168
6959805419870.22852
5283776088829.26367
5724121207263.63867
4709628780972.21289
4202963027075.80713
6953491330791.92773
7341228449786.87012
4919597775819.23730
4464743871045.81055
5908860627059.41992
6403125367834.44434
7364663535162.51562
7538309133846.45020
7582866296667.13672
7530202083396.97266
6592453515890.29590
6107206954262.37305
4992233027015.54199
4683124587500.04004
7553421201842.93066
7545058997180.85742
6551039020197.67188
6064137629666.76270
5024858219511.29297
4787959421649.38965
7571150349137.37305
7545306088757.69531
6574021873051.14648
6090081875373.56836
4750975422447.92188
5011623654065.36230
6554933370096.12402
6063743055038.61523
7474159748431.64355
7573362822499.07227
4965108841888.88672
4587097725556.96191
6113498662572.41992
5626659371134.86230
4843299055269.59180
4328340087831.72217
7194760646420.99512
7467463098648.29590
5328181571432.82031
5039607567017.79590
4459859713935.08203
4107874334155.16846
6643796173237.92773
7158762649817.28320
4565069790020.77539
4567775635930.45898
3476229750324.59912
3465984088469.07666
5244349063444.77930
6394165785048.48047
5000797518230.96777
4885773207556.62500
4066838223666.41357
3872539105297.68262
6068949038822.30957
6822831780421.24707
5147102122985.59473
4787456317638.92969
5615503095445.14551
4313107411380.72607
7148632115442.92285
7468489876726.47070
5027398682138.60645
5302471259193.50391
5937925167198.46191
4566141423135.89160
7794638074689.15234
7711819614756.88965
5322735531073.19434
4947912960348.77148
4617762435158.26074
5993256981740.32812
7786139111747.16406
7762219238929.11719
4916865602607.25195
5303923229527.67383
4613219226637.70410
5988064072901.19141
7762164982224.80469
7730273827560.43555
5332998753109.65527
4995781737868.45117
4609845518189.25684
5985944736874.62109
7779476504535.92969
7810120765132.09277
4981997481500.44141
5229165712791.40430
4468896482715.36621
5820467147503.75000
7510351096494.99707
7687657052084.70215
5328183498955.00000
5039607752656.23438
4459860708495.62891
4107874464318.08252
6643794163795.34570
7158760958837.39551
4704097971884.09668
4718354552170.51758
3700511512556.71533
3636420155989.22363
5552825379965.67773
6546045832599.80859
5542725446795.95801
5499242043000.41699
2603928526484.24951
2513336893030.31787
4171341850299.54932
7085534562634.05762
5882041206642.93262
6007900377801.66309
5663751840025.76758
3665027536659.58838
3338797909351.56250
7276785099971.13574
4396630464100.07324
4014745427607.42578
5694647174173.07617
6275313834011.94141
7032323344711.84277
7479655199498.67090
7396951494177.96387
7441309706332.63965
6383543293365.57617
4313498225973.62451
4609502424771.61230
5434600212099.68359
7364428250267.30664
7321560321821.08496
6380055137858.18750
5256055877705.33984
4627624035285.04785
4314209060490.86523
7367784253931.51465
7395762876427.46387
6385146315404.64746
4623978926966.20898
4329539184617.93213
5320692822455.25488
4552665110328.28027
4214571644384.97510
5570970960198.80566
6354585858786.33789
7300766336562.47461
7489041399862.11328
6128118186413.04688
6562112095656.90918
5762456846583.69629
7400164395354.29590
4101147737332.84668
3717262081435.36768
5684043959581.85938
5734801940783.25684
4971879818510.28320
2915441394720.59180
3131974368360.89648
7160532249064.01367
2257791865397.50537
2240741126656.90576
5386891991757.81934
5413519791150.26562
3632316168214.79639
7052403379962.73340
5882037845581.15723
6007903217398.65527
5663753389889.99609
3665026454891.88525
3338797767203.92773
7276786208966.27734
6508263194624.94043
6608194238663.97852
5773087869932.29199
4715436845536.15430
7334035965620.00293
3887657316161.78613
6811890444341.38574
7043375083140.28516
7294275965053.15820
5604526410966.65820
5282091284156.83789
4352914217524.26855
5470990844436.99805
5298207791241.90625
6726437961946.05859
7153313918776.03906
7303960001423.46094
4607372976083.41309
7292380320651.14551
7150714300613.01758
6690277787666.04395
5436283731194.38086
5271026752921.06250
4660572910964.84961
5525050027124.36426
5327544590209.42480
6784993285128.52539
7128108814361.36719
7306203280545.93848
4505745876868.01172
6722343150227.13770
6874552455690.23926
5698746575999.34570
5086626661341.11133
7306540076329.79883
4144545361229.23975
6202174913298.12109
6284269976473.69824
5794846085383.02148
4206003816856.60938
3606209668654.47021
7327742835315.73535
5733806633072.81152
3260443564314.26465
5841241703833.16992
5276221121351.62988
3108322267324.14844
7207850130086.62109
5684040745889.95801
5734810300580.19922
3131971985391.46387
2915444377454.42285
4971875377545.46484
7160532334426.33887
6275310908491.86914
5694647782607.43848
7032326730317.43164
4396628920573.22266
4014744789428.69580
7479657929192.62891
7043376940230.90918
6811888019490.27832
7294279352679.43164
5604524969612.07422
5282091045900.89551
4352913861001.02393
6931008479173.36035
6783231772986.08496
7322420103565.63477
6195707318220.50391
5320441478919.49902
4747430543134.80664
6283816144035.14453
6851750100229.17969
6736894260688.63086
7437747702221.47461
5296926952731.16602
5006755387115.70508
6757500178854.43945
6851318813669.61621
6288805700961.89062
5307893416577.07031
7403647188215.35449
4906475602959.56055
6866121973271.17090
7025157845758.12500
7224159634290.69238
5922192890160.06543
5339670462444.84961
4556791648541.91309
6550599975074.00098
7086640202727.55078
7413351166787.54785
5596147928812.73633
4872548055916.77344
4160238870453.92334
6102183359860.20703
4075646181047.07471
3910620881186.57568
5771208542505.46680
6849124779522.83984
7470198828062.87988
6284268897192.67578
6202172446539.41016
5794851606332.12402
4205999150097.22998
3606211416267.42041
7327744532770.09473
6128116584420.23047
5762464351399.30762
6562109878863.66309
4101145602973.79785
3717259879711.56885
7400166719411.28320
7441313169303.95508
7396955323159.42871
6383539376158.52148
5434601222609.39941
4609501526516.27539
4313496576877.67139
5298208512616.85254
5470988252389.71387
4607372515413.29395
6726434579031.08398
7153317342996.43750
7303963302016.43555
6851752974938.11816
6736894093748.12598
6283812962893.58203
7437747963595.93652
5296927352224.64062
5006755390624.20801
6528338524317.27246
6699281792630.85742
6727553437365.87793
5157040363049.84863
5266700795131.57617
7498481150930.14941
5920185195065.43555
5295686314589.88965
6772322846300.91797
6994845277318.47168
7346254463005.63379
4812553076926.40918
5344989449310.60254
5000539564329.61426
4425953845670.46973
6567193336959.74609
7301078337015.75195
7355744862734.37207
4323895749367.63379
6284259994928.64258
4366781714197.13184
5531478958539.13281
7406485537135.84082
7496007060327.92871
5596151785980.97070
4872542433772.54980
4160240462716.74561
6550596757127.12891
7086641859031.34375
7413352492256.58984
6874553085287.07031
6722339375705.30957
7306543353255.29004
5698751774388.51562
5086623878915.26758
4144543622901.80859
4552664426043.26660
4214567558397.61230
5570977273455.40918
6354583043674.68457
7300765741837.35352
7489045354868.41699
7321563799528.22949
7364431910430.01953
6380050991567.13477
5256056903355.43457
4627624046640.99219
4314206793233.51074
5436281017446.25586
5271027507149.35840
4660572993867.47949
6690274717122.81445
7150717806320.48438
7292382609550.42969
6851322031769.59180
6757500265603.52441
6288802072403.74219
7403646453796.62402
5307894092209.47559
4906475969405.83789
6994845404103.99609
6772323276655.62500
7346253382273.36523
5920184892113.72461
5295686764316.03125
4812553232966.87109
7274815204929.35156
7290621103698.05176
5250926053335.19824
4955748809556.42285
4486202045397.62891
6534125648281.10254
4241808710109.68994
6314870745753.30469
4517985739433.86133
5286792865220.59180
7353672074516.95215
7410142829708.77930
7301079942886.96289
7355745340325.28516
6567192516642.30176
5000532906272.32422
5344992158129.58301
4425955180075.51465
6866121714188.97754
7025161277816.64941
7224158886134.72852
5922188678845.03320
5339673084964.01074
4556790097198.94141
5525052451142.63867
5327545130267.85645
6784990968999.13574
7128109720400.11719
7306205051162.29980
4505743607706.39551
7395764837338.25684
7367787317051.91406
6385142694758.28613
4623980144049.03711
4329535292882.49902
5320696275991.06445
7367787496366.56348
7395766603787.46875
6385142153523.72852
5320693693218.38867
4623978437361.43945
4329537765271.07520
6784989485225.15527
7128112909710.67285
7306205528169.02051
5525048233746.67676
5327544022349.94336
4505746504525.69531
6866121114183.40625
7025161308944.72559
7224157427251.69043
5922191642340.91895
5339670767983.29102
4556792129717.77832
5000538493094.79590
5344990654097.71680
4425954116073.34863
6567193745178.36719
7301078331315.48926
7355743778190.39648
4241808421970.64600
6314870939301.52734
5286793169150.13379
4517985641852.24121
7353672115661.03320
7410142631534.23730
7274816607626.88770
7290622813161.28418
6534125270064.66113
4955742423649.98730
5250927651439.63867
4486202727331.96094
6772324418312.67480
6994847729348.76855
7346254635263.47168
5920179480171.84766
5295688810780.72656
4812550739707.27344
6288803924559.12793
6757497094227.50488
6851323994318.44727
7403646223377.95898
4906474185624.70508
5307895372319.39844
5271027253318.32422
5436284295133.12500
6690275057137.19141
7150716371929.58398
7292381634235.50195
4660572696483.67480
7321562910291.13672
7364432328655.89062
6380051159049.09277
5256055149795.46582
4627627277812.11816
4314206011218.35840
4214572062713.73779
4552662651218.18262
5570972127081.72852
6354581514542.16797
7300770278539.90039
7489044602079.46582
6722338749111.09863
6874556421170.29492
7306542905252.17969
5698747700223.15527
5086623323986.24902
4144546178836.14844
4872545813262.19629
5596150131743.83984
6550598939219.81152
7086641114016.08594
7413350880129.73535
4160239435746.19971
4323895029123.23145
6284260490547.55664
4366781746038.44678
5531479495430.20215
7406485386313.29590
7496006794570.75000
7355746314925.88867
7301079420614.97754
6567192846642.63281
5344991801205.59473
5000533609774.64062
4425954259530.52734
6772324258292.38867
6994847240704.03809
7346255784420.22461
5920179668195.15137
5295688777365.20410
4812550308021.03906
6699284235753.08789
6727555288513.27246
6528334108785.75488
5157036667008.62891
5266704077511.69629
7498481388114.21973
6851751549444.90918
6736893384714.11523
6283815508038.65723
7437747498752.04395
5296924597140.46387
5006758706435.75879
7153318378176.77930
7303961873330.08984
6726433646410.50684
5298204879500.55371
5470990729465.72949
4607375771118.65527
5434595481422.15527
6383539384455.20117
7396958523322.17090
7441311305465.95312
4609505702687.72949
4313497062780.82959
6128114050858.97461
6562115692044.32422
5762458677197.98438
3717263058287.55225
4101144740617.92041
7400166962327.93652
6202173720270.24707
6284270302223.19629
5794848661684.47559
4206000920205.81494
3606210605381.29541
7327743961441.71973
6102184000952.21582
4075645221078.77051
3910621310306.59180
5771208915282.87695
6849124650675.84570
7470198433617.76367
6550598828791.08008
7086640659422.06641
7413352123503.79785
5596150266934.83203
4872544055288.86719
4160239733072.60059
6866122538206.39941
7025157848283.97070
7224161017030.42188
5922189600714.44727
5339673225307.90723
4556789638827.37207
6757496591828.82422
6851320724660.26270
6288807398995.64551
7403647220925.95410
5307895089668.97363
4906473838991.11914
6851748086497.53027
6736893916504.45703
6283818655703.05859
5296924715123.21484
7437747366654.44238
5006758319504.96582
6931004700736.52832
6783234360208.11816
7322419766860.95801
6195709136037.48145
5320437251599.65234
4747435247291.62207
7043380207912.83008
6811887395910.92480
7294277460696.36133
5282089472004.19629
5604522613851.99121
4352917662880.42627
4396632306161.71729
4014745882748.38916
5694639806254.64453
6275310568833.59668
7032331707984.94238
7479657030056.58398
5684041018270.52051
5734804267864.05566
4971882321829.00195
3131971784970.62793
2915442332604.75830
7160533048264.51367
5733807236378.57031
3260442503494.36768
5841241211274.86523
5276221644038.24414
3108322874751.48535
7207849884627.24902
6202174318795.01855
6284268405453.69824
5794849322889.58594
4206001249126.38330
3606211018319.90820
7327742935178.62012
6722343625606.96777
6874549185649.89941
7306540628658.74316
5698750177836.47363
5086627042092.26367
4144543620646.10449
6784993996496.40527
7128105677701.81738
7306203312336.72168
5525053752431.17285
5327545629791.50195
4505743919059.74121
7150712613178.23340
7292379716296.49609
6690277850512.45117
5436286692929.64355
5271026775502.16992
4660572875180.24316
5470993140763.75684
5298204938430.86426
4607375566994.41602
6726437475570.79395
7153314370651.66211
7303958721770.15234
7294273745562.84863
7043377924643.50488
6811890621566.76074
5604524240851.72168
5282089988860.68945
4352917427531.50146
6508262634210.11914
6608200361870.91602
5773080628753.43066
4715438087665.18457
3887659194459.91895
7334034851436.68652
5882036703197.88672
6007903546561.06738
5663752665080.03418
3665029552448.26074
3338795557404.32178
7276786878568.21387
5386892257936.14844
2257791230276.90918
2240741336532.25342
5413519558716.38867
3632316488928.53760
7052403326530.05762
5734808775605.48730
5684042949428.05176
4971872828967.95898
3131974610039.10352
2915443501129.52197
7160531466786.78027
6128120246742.62012
5762461523326.75195
6562106590043.40234
4101148963860.04004
3717259602853.79248
7400164494854.22559
7300761806525.01953
7489042641142.55469
6354586799180.63672
5570974995885.35254
4552667049300.47461
4214568439010.05615
7367784109904.90625
7395761330204.13477
6385146473343.43359
5320694726092.56152
4623980546948.68359
4329537768475.60498
7364428423425.95996
7321559588812.72949
6380055378121.04102
5256054619152.06934
4627626624014.76758
4314208410085.19678
7396954722692.38867
7441307368261.36621
6383543833926.16699
5434595614850.56348
4609505884385.91113
4313498018147.37158
5694640085924.47070
6275314263845.00977
4396633307101.72754
4014745855353.45996
7032328179062.11328
7479653789548.92578
5882040152016.89062
6007900257615.73145
5663752210202.12988
3665030087640.48535
3338795615811.87793
7276785531078.50293
5542719099625.26270
5499241227543.39062
2603930461408.72119
2513326568375.01709
4171354840040.39111
7085535464632.65039
1726939876235.11182
1610569950853.14136
2923460336370.26416
6024174980464.01074
5914206574078.25195
7276441700174.64160
6453671610639.30762
6221507099642.19238
5140918788707.36719
2870232581044.60156
3072790352237.39648
7085163088091.83105
6610305297205.76953
6488715264882.32324
6263437932768.95996
7030139278991.66309
3894583424917.93311
3764598499528.11328
6939520088251.67676
7009216795230.05078
6501226828694.61035
5859485156135.54199
4451092490910.72070
3841297827562.50293
6918839837609.26953
6840055670129.91406
6481137460676.89160
5531475510836.46484
4712780233529.38574
3670637742714.43701
6877542970449.81445
6977984242429.68945
6487728501578.23438
5656668052677.15820
4619021515592.58691
3745137955787.51416
6897584589057.86328
7010687879583.45020
6503880610114.57617
6088708336568.06836
4209806368113.43994
3877597173033.88037
5957611674157.35840
6519502388512.06641
6361016740383.27539
7028885419155.33984
3547241219150.64062
3400543469356.48291
2441653554824.86670
2252187356213.80469
4086522000036.36377
6060252426697.29102
6249936302604.12988
7188647641045.39160
1147117118252.59302
5830312661054.87305
1109484930579.30518
5875966144316.43164
1963061693288.77319
7323711061643.72949
6453674998451.58203
6221503317000.45020
7085163682908.99805
5140921225815.75879
3072789013895.93555
2870232287311.37012
6727784234324.31445
6346151895860.51855
6906697298722.73828
6042780793121.51660
4329861895589.61328
3705027271371.73145
6668607669981.50195
6481445638362.44336
5963684697017.45801
7134901645715.76172
4948593726365.47949
4343251304223.46484
6689594578326.65332
6410386882014.14453
5598751205177.06055
4949582602903.79004
4675440163206.64551
7224253776318.62695
6395377416582.29492
6670694995689.10449
5491310073824.71094
4960181537914.11621
4707960130507.83301
7217399303085.07129
6463858336326.45801
6676801495770.45508
7209532481670.56934
5766868964022.79785
4974375679115.48340
4551779586638.55566
6774217700223.71191
6325995277650.64453
6160044671271.44141
6976923733849.92578
4753513970547.58984
4059571250189.40137
6410616079754.78125
6495613919302.49414
5660216625920.18262
7002729124452.36328
3722960311158.99756
3295581783327.63623
6091007787655.76660
2590697112518.50146
2496896328357.68506
6358614342278.47461
4549746723421.61426
7151313184492.19434
2441649422229.69482
2252181551481.96777
6060248760526.81152
6249944599843.23047
4086519238112.18164
7188649681640.35645
6610307468845.21875
6488714068411.85645
6263437729841.20410
7030142993049.34473
3894582798659.10400
3764596398135.21484
6481447383265.19531
6668607888869.93555
5963684615306.30371
7134903316397.85352
4948591412172.42871
4343250915650.36914
6257326432143.06836
6411206245805.34277
5841243121050.49316
5614311309044.83691
4772652248845.18066
7414093421178.50000
6276051623897.23926
6427108369089.34863
5861743225792.89746
5403388686497.76758
5046271037158.36523
7498566838384.17090
6264809526710.26367
6384197395722.84668
5896985862990.86621
5498733674519.36230
4934789103250.28711
7476284778946.11621
6363154159966.50684
6523270737487.79492
5812134807009.35254
5453537911017.97266
7296638395562.18750
4574934446000.70898
6532857290200.52148
6735905111113.12012
6125554329012.10547
7011840849819.84473
4079635138758.57422
4368499527957.24951
6359735462198.66016
3502989683937.51123
6275111691845.95703
6510400063646.01758
7049441125419.00586
3616950930215.42529
6495609133925.25586
6410623522523.46387
5660217316647.96973
7002731671267.22363
3722955628192.93799
3295578373684.25244
6361014552380.27246
6519509093848.83594
5957610490355.80566
7028890715176.24316
3547237521428.99756
3400535643209.57568
6501222697582.20215
6939524764953.50977
7009220760688.88086
5859485782521.88086
4451092077706.92578
3841295192247.39014
4949580486314.43457
4675438770789.35352
5598751554785.25781
6689599193756.21973
6410385791818.34277
7224254588041.85156
6276052273455.75977
6427111976370.44141
5861739520823.67969
5403388938698.40527
5046270829475.18750
7498566502338.33691
6337949749508.67969
6230979927383.15527
6132278869201.24219
5311305786287.18555
5176256610847.21582
7560742199780.64160
6540098360232.44043
6338894362121.64062
5434948117024.09863
5505265688287.20215
4886348598044.50293
7380060182786.00391
6843656179348.22656
6477406676886.83789
7074446791509.29980
5719342133731.74121
4262653206005.65088
4631409969037.31250
6481893105982.08496
7002714266543.66992
6975545187398.63086
3688804670225.27295
5997167535223.89648
4308780361515.52246
6532857786482.81738
6735908983226.18848
7011837615822.01367
6125558390419.75488
4368494275746.47510
4079633519911.21631
6325995516893.78711
6160048968731.97363
6976924101382.95312
6774220989180.27148
4753510068538.65723
4059565889633.47461
7010694063490.46484
6897585804288.74414
6503877159720.71191
6088713874371.25879
3877594177237.89844
4209799860139.34277
6840060361488.08691
6918843010591.81445
6481133895094.76270
5531475926700.86719
4712780161819.38379
3670635270274.26172
4707958388246.73438
4960180355925.00781
5491310246381.91992
6395377579454.39355
6670698813261.19043
7217399193932.34375
6264809952945.17578
6384202033540.09766
5896981908728.62891
5498733813877.64453
4934789149173.68750
7476283562508.63086
5505266766990.84277
5434947146582.94238
6540097835420.61328
6338895543445.97070
4886348438491.38770
7380059326371.95410
6766984865948.34082
6447838023577.08008
7040933420845.64160
5499305851301.32031
4798919421755.27734
4160583455444.55225
6492788542548.00781
3501615811328.60205
6840188267499.54492
6939444745759.86133
5588195415307.83984
4651477110195.45801
5719344522390.13672
6477411605806.83301
6843655693121.50293
7074444472238.89453
4631406456840.56641
4262650337774.25342
6363155679560.09766
6523275693621.96680
5812138417516.93945
5453532567424.25488
7296636138178.34082
4574930652913.26758
6463857852440.90918
6676804228923.71875
5766873338334.72754
4974374202256.71680
4551774767795.25879
7209532542000.18848
6877547439365.13867
6977986437732.31250
6487725270700.18164
5656672295539.74805
4619017071052.68262
3745136550459.36523
6877545689084.15039
6977988253617.76172
6487725849089.49707
5656667936893.76367
4619022266305.19238
3745135555150.02197
6463858199648.70215
6676805795147.99512
5766869252849.34668
4974372568564.42383
4551779964260.31934
7209531894556.77734
6523273607749.69922
6363154457446.96582
5812135969531.29590
5453535292152.05566
7296636556297.92383
4574934522036.82031
6843654532023.75195
7074446063953.19238
6477408955388.96582
5719342871324.91309
4631409330619.47168
4262652680651.20557
6492788799702.45117
3501615334514.24707
